symbol,date,1. open,2. high,3. low,4. close,5. volume
KDP,2023-05-19,32.75,32.81,31.64,31.83,30032786
KDP,2023-05-12,33.18,33.23,32.32,32.67,35752592
KDP,2023-05-05,32.66,33.31,31.9,33.23,56599301
KDP,2023-04-28,35.4,35.99,32.29,32.7,63161710
KDP,2023-04-21,35.26,35.745,35.0,35.31,29092233
KDP,2023-04-14,35.5,35.508,34.84,35.1,32589408
KDP,2023-04-06,35.33,35.89,35.18,35.64,36031371
KDP,2023-03-31,35.0,35.415,34.99,35.28,43015665
KDP,2023-03-24,35.28,35.35,34.055,34.87,49719468
KDP,2023-03-17,34.39,35.28,34.23,34.86,47830495
KDP,2023-03-10,34.54,35.09,34.08,34.32,33330684
KDP,2023-03-03,35.88,35.915,34.01,34.55,59003238
KDP,2023-02-24,35.62,36.23,35.13,35.79,27309063
KDP,2023-02-17,35.34,36.01,35.16,35.67,35395000
KDP,2023-02-10,35.14,35.345,34.7,35.28,31770606
KDP,2023-02-03,34.695,35.6,34.51,35.15,28412193
KDP,2023-01-27,34.7,35.04,34.305,34.7,29681215
KDP,2023-01-20,35.87,36.09,34.195,34.71,32236049
KDP,2023-01-13,36.18,36.56,35.29,35.69,26817485
KDP,2023-01-06,35.65,36.39,35.15,36.26,28248855
KDP,2022-12-30,36.5,36.53,35.38,35.66,17948299
KDP,2022-12-23,36.11,36.72,35.9414,36.37,33430286
KDP,2022-12-16,38.11,38.69,35.45,36.07,57434242
KDP,2022-12-09,38.33,38.38,37.604,37.93,29748974
KDP,2022-12-02,38.32,38.94,37.775,38.74,38655912
KDP,2022-11-25,37.61,38.455,37.42,38.25,20733467
KDP,2022-11-18,37.42,37.47,36.2,37.42,43885695
KDP,2022-11-11,37.13,38.51,36.885,37.34,34916893
KDP,2022-11-04,38.96,39.145,36.255,36.98,44996983
KDP,2022-10-28,38.14,39.73,37.25,39.55,35515978
KDP,2022-10-21,37.65,38.52,37.0,37.62,25923702
KDP,2022-10-14,36.43,38.395,36.31,37.33,40411422
KDP,2022-10-07,35.93,37.685,35.81,36.5,39940489
KDP,2022-09-30,37.02,37.53,35.71,35.82,38094490
KDP,2022-09-23,37.24,37.95,36.615,37.08,29589804
KDP,2022-09-16,38.81,39.08,36.705,37.17,60541530
KDP,2022-09-09,37.87,38.9,37.51,38.69,23845952
KDP,2022-09-02,38.43,39.02,37.65,37.83,27100003
KDP,2022-08-26,39.72,39.99,38.58,38.62,27037281
KDP,2022-08-19,39.25,41.31,39.23,39.96,37651265
KDP,2022-08-12,38.95,40.07,38.625,39.3,36045908
KDP,2022-08-05,38.845,39.42,38.105,38.72,31472887
KDP,2022-07-29,36.5,38.76,36.44,38.74,34999471
KDP,2022-07-22,36.67,36.68,35.95,36.43,32452159
KDP,2022-07-15,36.32,36.88,35.83,36.63,30261415
KDP,2022-07-08,36.08,36.46,35.44,36.2,29728752
KDP,2022-07-01,35.76,36.325,35.04,36.07,34448164
KDP,2022-06-24,34.19,35.91,34.11,35.76,53610789
KDP,2022-06-17,35.09,35.385,33.35,34.35,194142891
KDP,2022-06-10,37.25,37.32,35.2,35.49,63505441
KDP,2022-06-03,35.08,35.33,34.05,34.93,62090527
KDP,2022-05-27,34.989,35.87,34.72,35.18,49596461
KDP,2022-05-20,37.14,37.405,33.56,34.58,68021531
KDP,2022-05-13,36.9,38.005,36.5,37.21,54789473
KDP,2022-05-06,37.52,37.86,36.035,36.96,43788237
KDP,2022-04-29,37.32,38.55,36.64,37.4,35622914
KDP,2022-04-22,37.2,38.285,36.58,37.0,35088187
KDP,2022-04-14,37.78,38.04,37.185,37.24,21997940
KDP,2022-04-08,38.04,38.365,36.82,37.65,33272749
KDP,2022-04-01,37.68,38.46,37.36,38.24,18022879
KDP,2022-03-25,37.8,38.14,36.81,37.58,19831022
KDP,2022-03-18,36.845,38.11,36.76,37.81,36921573
KDP,2022-03-11,38.78,39.25,36.51,36.81,38077915
KDP,2022-03-04,37.4,39.025,37.34,38.88,29870715
KDP,2022-02-25,38.54,38.75,35.923,38.3,29811266
KDP,2022-02-18,38.12,38.6217,37.61,38.48,32389503
KDP,2022-02-11,38.33,39.13,37.94,38.03,30243104
KDP,2022-02-04,37.32,39.05,37.31,38.24,32868986
KDP,2022-01-28,38.01,38.52,37.06,37.64,42011984
KDP,2022-01-21,39.05,39.11,37.8,37.83,25618388
KDP,2022-01-14,37.36,39.35,37.0,39.28,39043222
KDP,2022-01-07,36.64,37.885,36.25,37.3,26036321
KDP,2021-12-31,35.64,36.975,35.64,36.86,16531628
KDP,2021-12-23,35.2,36.03,35.06,35.94,21273310
KDP,2021-12-17,35.37,36.05,35.035,35.68,38388961
KDP,2021-12-10,34.8,35.585,34.275,35.32,27295110
KDP,2021-12-03,34.65,35.27,33.54,34.47,28438181
KDP,2021-11-26,35.15,36.22,34.75,34.98,17142993
KDP,2021-11-19,35.57,36.07,35.01,35.16,18051041
KDP,2021-11-12,36.4,36.58,35.455,35.67,27973033
KDP,2021-11-05,35.94,36.535,35.69,36.38,23448288
KDP,2021-10-29,34.72,36.42,34.13,36.09,23888401
KDP,2021-10-22,35.21,35.25,34.23,34.66,18053560
KDP,2021-10-15,35.1,36.53,34.885,35.31,40430791
KDP,2021-10-08,33.02,35.24,32.44,35.04,39084672
KDP,2021-10-01,33.78,35.26,33.085,33.2,46772952
KDP,2021-09-24,34.92,34.92,33.825,33.87,37984689
KDP,2021-09-17,34.94,35.58,34.47,34.91,30073266
KDP,2021-09-10,35.04,35.32,34.615,34.83,18536742
KDP,2021-09-03,35.0,35.965,35.0,35.24,21046794
KDP,2021-08-27,34.8,35.225,34.605,35.13,17197848
KDP,2021-08-20,34.48,35.17,34.29,34.82,19004423
KDP,2021-08-13,34.29,34.725,34.175,34.45,21581697
KDP,2021-08-06,34.3,34.9,33.96,34.29,30467421
KDP,2021-07-30,36.03,36.25,34.851,35.21,22424089
KDP,2021-07-23,35.96,36.2,35.25,36.07,19710110
KDP,2021-07-16,34.93,36.155,34.76,35.88,31679106
KDP,2021-07-09,35.04,35.21,34.625,35.0,19054716
KDP,2021-07-02,34.99,35.6118,34.72,35.18,24455044
KDP,2021-06-25,34.51,34.94,34.2,34.86,24785774
KDP,2021-06-18,35.15,35.165,33.961,34.52,43788123
KDP,2021-06-11,36.92,36.95,34.65,35.23,46391843
KDP,2021-06-04,37.0,37.1,36.52,36.91,13770926
KDP,2021-05-28,36.51,37.11,36.39,36.96,26371227
KDP,2021-05-21,36.05,36.73,35.57,36.24,14127865
KDP,2021-05-14,36.59,36.81,35.25,36.05,18078151
KDP,2021-05-07,35.97,36.65,35.51,36.6,17142397
KDP,2021-04-30,36.02,36.15,35.17,35.85,23368136
KDP,2021-04-23,36.1,36.45,35.83,36.18,17337567
KDP,2021-04-16,35.24,36.05,35.11,36.01,25621599
KDP,2021-04-09,34.47,35.485,34.43,35.17,31510629
KDP,2021-04-01,35.22,35.565,34.23,34.5,23967429
KDP,2021-03-26,34.0,35.31,33.8535,35.24,31786171
KDP,2021-03-19,33.83,34.63,33.2,34.14,49983506
KDP,2021-03-12,31.75,34.05,31.56,33.37,37181010
KDP,2021-03-05,30.78,31.74,30.45,31.53,25138327
KDP,2021-02-26,31.26,32.24,30.28,30.52,28372972
KDP,2021-02-19,31.75,31.805,31.1802,31.24,15007102
KDP,2021-02-12,32.5,32.74,31.55,31.77,16599812
KDP,2021-02-05,32.0,32.83,31.36,32.53,18508266
KDP,2021-01-29,31.47,33.69,31.45,31.8,31558704
KDP,2021-01-22,31.86,32.095,31.28,31.47,13228110
KDP,2021-01-15,32.09,32.1,31.14,31.86,24057698
KDP,2021-01-08,32.07,32.16,30.81,32.0,25326013
KLAC,2023-10-06,459.1,471.14,448.31,468.05,4101556
KLAC,2023-09-29,448.99,469.23,440.15,458.66,4365683
KLAC,2023-09-22,455.43,462.0,444.55,451.82,4409686
KLAC,2023-09-15,504.39,506.47,451.3333,454.22,6274987
KLAC,2023-09-08,507.01,520.19,488.17,497.73,3634361
KLAC,2023-09-01,484.37,508.73,481.65,507.02,3660606
KLAC,2023-08-25,478.73,503.3,470.1,481.73,4606277
KLAC,2023-08-18,474.55,491.955,468.13,477.96,4275498
KLAC,2023-08-11,500.0,508.33,478.06,478.98,4506453
KLAC,2023-08-04,512.01,517.2955,491.095,496.47,4914591
KLAC,2023-07-28,457.49,513.5,453.0,511.01,6347709
KLAC,2023-07-21,476.41,493.53,448.985,458.56,7239483
KLAC,2023-07-14,456.38,481.81,451.54,474.79,4129005
KLAC,2023-07-07,485.04,488.41,453.595,455.83,3717085
KLAC,2023-06-30,458.1,488.25,458.1,485.02,3708024
KLAC,2023-06-23,466.31,470.2,452.9601,456.95,3277705
KLAC,2023-06-16,468.98,482.2,463.1,464.89,5910834
KLAC,2023-06-09,456.38,477.9133,447.001,465.65,5244008
KLAC,2023-06-02,467.81,473.97,437.2,458.06,5438053
KLAC,2023-05-26,419.81,465.0,404.8,461.19,6117223
KLAC,2023-05-19,388.96,429.45,385.8,423.64,5906355
KLAC,2023-05-12,386.29,390.7107,374.49,386.97,3799107
KLAC,2023-05-05,385.8,389.72,369.66,385.66,3868264
KLAC,2023-04-28,372.86,389.51,355.88,386.54,6619930
KLAC,2023-04-21,364.34,379.74,360.465,371.97,5709041
KLAC,2023-04-14,369.87,385.44,367.0341,375.04,4415985
KLAC,2023-04-06,397.22,401.45,367.7431,374.66,3371867
KLAC,2023-03-31,377.5,399.88,365.425,399.17,5018581
KLAC,2023-03-24,389.55,397.4,370.5,375.07,5121977
KLAC,2023-03-17,362.91,391.72,359.84,387.75,8012677
KLAC,2023-03-10,384.74,394.91,363.63,367.51,4531518
KLAC,2023-03-03,386.7,386.7,367.28,381.53,4325623
KLAC,2023-02-24,383.86,390.54,373.85,379.85,3893025
KLAC,2023-02-17,396.22,408.0,384.01,387.92,5870198
KLAC,2023-02-10,404.37,418.52,390.885,395.68,5371053
KLAC,2023-02-03,395.28,421.79,387.12,408.27,6710831
KLAC,2023-01-27,407.6,429.46,395.29,399.37,7620155
KLAC,2023-01-20,417.73,428.28,401.84,413.85,4563445
KLAC,2023-01-13,402.63,422.7,400.1201,420.04,7286016
KLAC,2023-01-06,384.0,397.75,372.58,397.59,4300178
KLAC,2022-12-30,376.26,381.36,366.32,377.03,3056027
KLAC,2022-12-23,384.97,398.13,367.0589,377.39,6119035
KLAC,2022-12-16,385.4,419.57,380.25,385.54,9787109
KLAC,2022-12-09,386.46,400.54,378.44,393.41,5746210
KLAC,2022-12-02,375.21,395.92,370.87,389.56,7781467
KLAC,2022-11-25,371.62,388.87,369.0,380.02,4488469
KLAC,2022-11-18,375.84,392.5,360.01,376.34,7571698
KLAC,2022-11-11,330.76,382.94,328.43,380.21,9311742
KLAC,2022-11-04,317.86,328.37,307.3,328.03,8465833
KLAC,2022-10-28,291.39,323.14,289.305,321.5,10283136
KLAC,2022-10-21,270.67,291.53,261.9,290.63,10322199
KLAC,2022-10-14,313.8,313.8,250.2,263.7,15020593
KLAC,2022-10-07,306.19,334.89,304.775,314.16,8280023
KLAC,2022-09-30,308.91,316.76,302.34,302.63,7960672
KLAC,2022-09-23,333.24,338.142,302.18,307.6,8484270
KLAC,2022-09-16,356.94,359.42,328.25,335.53,11067830
KLAC,2022-09-09,333.81,362.73,326.71,358.67,6921364
KLAC,2022-09-02,353.49,359.725,328.99,335.25,7468256
KLAC,2022-08-26,363.7,377.35,357.68,359.18,6027515
KLAC,2022-08-19,378.0,385.985,369.19,371.81,5751295
KLAC,2022-08-12,390.85,396.69,355.68,381.2,9011202
KLAC,2022-08-05,381.19,398.96,378.47,395.74,5960176
KLAC,2022-07-29,348.34,388.2,342.99,383.54,6282791
KLAC,2022-07-22,331.5,361.37,326.51,354.02,8129469
KLAC,2022-07-15,312.91,326.27,302.11,326.23,6386314
KLAC,2022-07-08,286.28,318.82,282.83,316.84,7317856
KLAC,2022-07-01,342.82,345.24,292.1201,296.26,7505326
KLAC,2022-06-24,319.49,339.57,316.12,339.5,5702281
KLAC,2022-06-17,322.33,329.48,304.95,311.93,9572796
KLAC,2022-06-10,370.16,371.58,333.29,333.66,4286312
KLAC,2022-06-03,366.3,371.99,350.78,362.44,4664140
KLAC,2022-05-27,336.8,372.34,326.58,371.27,6451877
KLAC,2022-05-20,331.97,353.13,318.03,335.48,7710954
KLAC,2022-05-13,322.32,337.71,306.43,336.42,8074321
KLAC,2022-05-06,321.67,350.47,312.165,331.35,7173940
KLAC,2022-04-29,322.23,342.265,312.01,319.26,7840936
KLAC,2022-04-22,320.0,354.97,319.4,324.28,6356045
KLAC,2022-04-14,336.91,345.135,320.92,321.48,5272479
KLAC,2022-04-08,361.75,368.33,333.485,341.21,7213067
KLAC,2022-04-01,369.18,386.93,354.785,360.27,5776624
KLAC,2022-03-25,360.35,368.88,348.27,366.44,5339834
KLAC,2022-03-18,324.23,366.42,318.01,365.05,8425287
KLAC,2022-03-11,334.51,341.99,310.55,323.27,7482340
KLAC,2022-03-04,353.42,356.47,326.95,332.1,7195242
KLAC,2022-02-25,355.06,365.32,329.26,357.65,6548614
KLAC,2022-02-18,370.17,389.31,353.25,358.3,7620384
KLAC,2022-02-11,378.49,405.78,365.08,369.23,7504507
KLAC,2022-02-04,366.32,396.75,366.155,377.38,7894087
KLAC,2022-01-28,367.69,398.04,344.03,366.65,12665393
KLAC,2022-01-21,437.149,438.27,370.64,373.03,6716355
KLAC,2022-01-14,410.21,457.12,404.7,445.0,7283635
KLAC,2022-01-07,431.14,436.84,416.19,416.91,5607090
KLAC,2021-12-31,422.23,442.435,422.01,430.11,3803878
KLAC,2021-12-23,385.88,424.49,381.63,420.76,5714831
KLAC,2021-12-17,410.69,414.99,387.0,391.55,9905438
KLAC,2021-12-10,402.92,422.31,390.17,410.69,5510132
KLAC,2021-12-03,402.81,428.22,394.61,400.68,7193501
KLAC,2021-11-26,423.91,427.235,397.04,398.96,4253176
KLAC,2021-11-19,418.0,426.84,410.53,422.38,4915839
KLAC,2021-11-12,416.75,419.33,403.34,413.28,4500998
KLAC,2021-11-05,373.0,418.4,369.16,416.73,7741462
KLAC,2021-10-29,347.71,388.99,336.28,372.76,7076681
KLAC,2021-10-22,326.68,357.92,322.33,343.03,5627531
KLAC,2021-10-15,324.57,332.39,317.99,329.1,3806545
KLAC,2021-10-08,332.12,336.17,324.36,326.05,4198024
KLAC,2021-10-01,364.51,369.4125,328.78,335.02,5534766
KLAC,2021-09-24,360.4,372.406,349.64,369.53,4617277
KLAC,2021-09-17,354.61,374.6,349.3,369.81,8023447
KLAC,2021-09-10,342.63,359.095,334.56,350.57,3786538
KLAC,2021-09-03,345.34,346.9,333.725,341.75,3139845
KLAC,2021-08-27,323.96,343.53,323.38,342.93,3923809
KLAC,2021-08-20,327.03,331.54,313.5,319.97,4971386
KLAC,2021-08-13,353.52,356.07,325.8,327.88,5011060
KLAC,2021-08-06,348.16,356.7,343.0,353.35,4854227
KLAC,2021-07-30,320.17,356.71,302.53,348.16,6129655
KLAC,2021-07-23,289.93,322.0,287.44,320.76,5637932
KLAC,2021-07-16,310.02,318.3,292.3,293.22,4919515
KLAC,2021-07-09,312.71,316.2833,298.73,308.76,3683071
KLAC,2021-07-02,319.25,326.03,308.01,311.82,4574512
KLAC,2021-06-25,306.02,318.33,302.48,316.26,6863277
KLAC,2021-06-18,320.93,326.5899,303.16,304.48,5053639
KLAC,2021-06-11,315.38,323.6453,311.85,320.11,3922702
KLAC,2021-06-04,319.89,324.75,307.33,316.99,4047858
KLAC,2021-05-28,314.34,323.91,313.81,316.89,5626250
KLAC,2021-05-21,298.45,315.0,286.58,310.14,6240975
KLAC,2021-05-14,309.95,313.88,285.89,305.75,7006781
KLAC,2021-05-07,317.62,323.0,299.42,319.7,5945432
KLAC,2021-04-30,334.01,340.0,312.92,315.35,5691811
KLAC,2021-04-23,330.96,334.1,317.78,332.07,6954196
KLAC,2021-04-16,349.57,350.7,332.98,333.0,5945285
KLAC,2021-04-09,349.05,359.69,340.56,352.85,6211019
KLAC,2021-04-01,317.73,347.79,306.88,347.29,6050198
KLAC,2021-03-26,300.0,320.25,286.94,319.94,8094253
KLAC,2021-03-19,293.47,309.91,284.49,292.88,10034372
KLAC,2021-03-12,291.01,301.9691,273.24,294.27,8822988
KLAC,2021-03-05,316.0155,326.68,278.18,295.87,6912240
KLAC,2021-02-26,325.0,328.73,302.48,311.23,6868902
KLAC,2021-02-19,332.5,342.21,321.135,330.67,4975629
KLAC,2021-02-12,289.94,334.765,288.66,331.81,6083720
KLAC,2021-02-05,286.02,301.6,282.49,288.03,5730016
KLAC,2021-01-29,309.4,312.33,279.72,280.07,5631312
KLAC,2021-01-22,307.84,317.6,300.43,305.01,4082935
KLAC,2021-01-15,281.35,315.87,278.01,304.13,7709821
KLAC,2021-01-08,262.06,287.34,257.7,283.18,5241175
KHC,2023-10-06,33.62,33.63,31.12,32.03,35768233
KHC,2023-09-29,34.11,34.605,33.43,33.64,45591769
KHC,2023-09-22,33.565,34.57,33.17,34.16,45475115
KHC,2023-09-15,33.07,33.85,33.0,33.45,43023014
KHC,2023-09-08,32.64,33.02,32.42,32.96,30417437
KHC,2023-09-01,33.99,34.045,32.49,32.58,40510254
KHC,2023-08-25,33.705,34.0,33.215,33.85,35212305
KHC,2023-08-18,34.64,34.745,33.39,33.66,31704933
KHC,2023-08-11,35.21,35.405,34.21,34.55,32136038
KHC,2023-08-04,36.15,36.475,35.26,35.28,45841545
KHC,2023-07-28,36.36,36.67,36.06,36.16,32741281
KHC,2023-07-21,35.69,36.62,35.24,36.32,49832885
KHC,2023-07-14,35.63,35.915,35.35,35.85,39001649
KHC,2023-07-07,35.49,36.03,35.385,35.46,22810104
KHC,2023-06-30,35.93,35.93,34.83,35.5,37143776
KHC,2023-06-23,37.05,37.15,35.86,35.91,33409702
KHC,2023-06-16,36.79,37.14,36.28,36.99,42879952
KHC,2023-06-09,38.0,38.36,36.67,36.88,36931166
KHC,2023-06-02,38.0,38.54,37.74,38.51,39393168
KHC,2023-05-26,39.28,39.34,37.855,38.34,34354127
KHC,2023-05-19,40.8,40.815,38.33,39.07,35772762
KHC,2023-05-12,41.24,41.33,40.33,40.66,27732283
KHC,2023-05-05,39.35,41.47,39.15,41.32,56820504
KHC,2023-04-28,39.2,39.84,39.005,39.27,29847243
KHC,2023-04-21,39.19,39.56,38.945,39.22,21250433
KHC,2023-04-14,39.2,39.52,38.7,39.1,24801759
KHC,2023-04-06,38.71,39.36,38.165,39.14,24568879
KHC,2023-03-31,38.29,39.035,38.29,38.67,24814719
KHC,2023-03-24,37.69,38.3364,37.2232,38.18,27392100
KHC,2023-03-17,37.73,38.74,37.425,37.63,40984665
KHC,2023-03-10,38.95,39.06,37.62,37.94,26568857
KHC,2023-03-03,39.81,40.015,38.1,39.04,28609179
KHC,2023-02-24,40.0,40.25,39.28,39.61,24979747
KHC,2023-02-17,39.82,40.41,39.28,40.0,40722417
KHC,2023-02-10,39.35,39.96,38.68,39.63,29129749
KHC,2023-02-03,39.78,40.79,39.215,39.38,34693534
KHC,2023-01-27,40.03,40.46,39.08,39.69,27451344
KHC,2023-01-20,42.36,42.62,39.305,39.88,48380519
KHC,2023-01-13,42.39,42.8,42.14,42.42,38265855
KHC,2023-01-06,40.53,42.78,40.285,42.59,26981238
KHC,2022-12-30,40.62,41.19,40.32,40.71,18278288
KHC,2022-12-23,40.03,40.67,39.48,40.52,29396451
KHC,2022-12-16,40.02,40.63,39.19,39.92,34610073
KHC,2022-12-09,39.56,40.44,39.25,39.94,27410560
KHC,2022-12-02,39.0,40.1,38.365,39.83,32725290
KHC,2022-11-25,38.25,39.18,38.03,38.9,20571478
KHC,2022-11-18,37.14,38.14,36.55,38.1,33713464
KHC,2022-11-11,38.26,38.55,36.025,36.99,31863417
KHC,2022-11-04,38.93,39.04,37.4923,38.02,33273930
KHC,2022-10-28,35.77,39.05,35.7,38.94,50333017
KHC,2022-10-21,35.87,36.43,34.89,35.21,37385598
KHC,2022-10-14,34.0,36.48,33.55,35.73,51309916
KHC,2022-10-07,33.57,34.69,32.81,33.03,33264862
KHC,2022-09-30,33.73,34.45,32.73,33.35,39809625
KHC,2022-09-23,34.7,35.16,33.46,33.92,41543347
KHC,2022-09-16,36.67,36.877,34.26,34.71,64643795
KHC,2022-09-09,37.4,37.61,35.82,36.46,39351941
KHC,2022-09-02,37.95,38.48,37.04,37.31,29769179
KHC,2022-08-26,38.48,39.015,38.1,38.11,27359819
KHC,2022-08-19,38.49,38.95,37.805,38.53,35267449
KHC,2022-08-12,37.79,39.33,37.66,38.67,26705427
KHC,2022-08-05,37.02,37.69,36.61,37.57,27243141
KHC,2022-07-29,38.37,38.68,35.3,36.83,54442348
KHC,2022-07-22,38.23,39.12,37.8201,38.32,39570531
KHC,2022-07-15,38.48,39.435,37.83,38.01,33178415
KHC,2022-07-08,38.48,38.65,37.47,38.37,23477352
KHC,2022-07-01,38.365,39.01,37.55,38.64,33334314
KHC,2022-06-24,35.85,38.5,35.65,38.4,36702414
KHC,2022-06-17,37.02,37.34,34.83,35.58,49899235
KHC,2022-06-10,36.37,38.055,36.21,37.45,45563149
KHC,2022-06-03,37.66,38.18,34.76,36.3,64542620
KHC,2022-05-27,38.835,40.0,35.2,37.83,56858889
KHC,2022-05-20,44.38,44.53,37.75,38.37,46396188
KHC,2022-05-13,43.455,44.87,42.615,44.29,37912466
KHC,2022-05-06,42.72,43.67,41.29,43.59,33795268
KHC,2022-04-29,43.06,43.885,41.78,42.63,35939161
KHC,2022-04-22,42.275,44.48,41.89,43.18,33620868
KHC,2022-04-14,41.3,42.4269,40.89,42.29,27951471
KHC,2022-04-08,39.81,41.99,38.9,40.94,29426921
KHC,2022-04-01,39.34,39.96,38.76,39.93,22937906
KHC,2022-03-25,37.59,39.36,37.45,39.29,25886505
KHC,2022-03-18,37.55,38.355,37.075,37.62,32997268
KHC,2022-03-11,39.49,40.87,37.15,37.36,39271647
KHC,2022-03-04,38.88,40.17,38.21,39.84,37241944
KHC,2022-02-25,38.3459,40.5765,38.06,39.73,55616807
KHC,2022-02-18,34.8,39.095,34.0701,38.46,58592049
KHC,2022-02-11,34.8023,35.285,34.195,34.73,31877142
KHC,2022-02-04,35.71,36.65,34.7,34.75,44516958
KHC,2022-01-28,36.96,37.19,35.27,36.05,39611608
KHC,2022-01-21,37.97,38.08,36.9,37.0,24682577
KHC,2022-01-14,37.46,38.12,36.9,38.02,30148589
KHC,2022-01-07,35.85,37.42,35.6419,37.35,31902735
KHC,2021-12-31,35.16,36.05,34.93,35.9,16978740
KHC,2021-12-23,35.26,35.455,34.68,35.25,23179240
KHC,2021-12-17,34.15,36.44,33.99,35.51,48911811
KHC,2021-12-10,33.89,34.645,33.02,34.15,48065187
KHC,2021-12-03,34.91,35.0,32.785,33.64,52844834
KHC,2021-11-26,35.3,36.06,34.54,34.83,47244534
KHC,2021-11-19,37.28,37.97,34.76,35.34,48882030
KHC,2021-11-12,37.95,38.045,37.0,37.22,21377008
KHC,2021-11-05,35.88,38.1999,35.79,37.84,27650963
KHC,2021-10-29,36.38,37.19,35.59,35.89,34180013
KHC,2021-10-22,36.73,37.165,35.99,36.38,19019389
KHC,2021-10-15,36.9,37.541,36.32,36.98,21271712
KHC,2021-10-08,36.678,37.765,36.61,36.78,21587877
KHC,2021-10-01,36.51,37.79,36.19,36.68,27403131
KHC,2021-09-24,36.37,36.675,35.765,36.39,21914039
KHC,2021-09-17,36.57,37.14,35.93,36.55,31216256
KHC,2021-09-10,35.7,37.41,35.38,36.33,28831438
KHC,2021-09-03,36.29,36.43,35.54,35.83,28142939
KHC,2021-08-27,36.69,36.865,35.81,36.38,19052874
KHC,2021-08-20,37.8559,38.26,36.26,36.6,22350429
KHC,2021-08-13,37.4,38.08,36.9401,37.87,22161651
KHC,2021-08-06,38.595,39.115,36.41,37.2,38187292
KHC,2021-07-30,39.22,39.72,38.375,38.47,18724977
KHC,2021-07-23,39.2,39.9075,38.69,39.22,19946281
KHC,2021-07-16,39.83,39.87,38.5899,39.3,25202352
KHC,2021-07-09,40.59,40.59,39.22,39.95,20006808
KHC,2021-07-02,40.755,41.02,40.22,40.38,16575502
KHC,2021-06-25,40.59,40.935,39.77,40.69,20469980
KHC,2021-06-18,43.35,43.35,40.265,40.5,33965576
KHC,2021-06-11,43.88,44.1,42.9164,43.42,21794325
KHC,2021-06-04,43.72,44.335,43.57,43.96,14426346
KHC,2021-05-28,44.27,44.95,43.21,43.59,20984648
KHC,2021-05-21,44.0,44.19,43.22,44.13,18703568
KHC,2021-05-14,43.53,44.425,42.63,43.73,24377123
KHC,2021-05-07,41.52,43.6,41.51,43.48,28250000
KHC,2021-04-30,40.38,41.98,39.89,41.29,34051664
KHC,2021-04-23,40.87,41.64,40.19,40.41,29447104
KHC,2021-04-16,40.31,41.47,39.6597,41.0,38087218
KHC,2021-04-09,40.08,41.097,39.9,40.14,22772017
KHC,2021-04-01,39.97,41.2077,39.3709,40.03,28325917
KHC,2021-03-26,39.04,40.14,38.03,40.03,35844274
KHC,2021-03-19,38.12,39.43,38.075,39.14,37859814
KHC,2021-03-12,37.82,39.71,37.81,38.11,37707541
KHC,2021-03-05,36.78,38.88,36.56,37.85,37047991
KHC,2021-02-26,37.36,38.5,36.37,36.38,37885561
KHC,2021-02-19,35.37,39.22,35.15,37.48,53829804
KHC,2021-02-12,33.92,36.44,33.44,35.39,44981585
KHC,2021-02-05,33.46,34.89,32.73,33.8,35667436
KHC,2021-01-29,32.81,35.295,32.74,33.51,31491498
KHC,2021-01-22,32.14,33.03,31.855,32.91,22792369
KHC,2021-01-15,33.55,33.665,31.6,31.99,41431132
KHC,2021-01-08,34.59,34.68,33.21,33.62,34346090
LRCX,2023-10-06,627.25,641.0,609.22,628.11,4785316
LRCX,2023-09-29,615.29,637.36,602.625,626.77,4962129
LRCX,2023-09-22,620.77,636.76,608.99,619.11,5646211
LRCX,2023-09-15,673.62,675.37,617.77,623.11,6920384
LRCX,2023-09-08,698.25,708.445,665.0,668.88,3527840
LRCX,2023-09-01,669.76,711.91,661.65,701.96,4878831
LRCX,2023-08-25,655.0,691.72,646.51,660.27,4302686
LRCX,2023-08-18,651.0,667.26,639.47,652.94,4606786
LRCX,2023-08-11,698.0,706.56,651.4,651.97,4849696
LRCX,2023-08-04,721.46,726.525,677.52,690.46,5469176
LRCX,2023-07-28,629.49,724.07,629.0,721.26,8658079
LRCX,2023-07-21,635.0,663.8325,612.61,623.63,7586165
LRCX,2023-07-14,620.0,647.18,608.26,638.56,5802734
LRCX,2023-07-07,642.86,651.01,611.66,617.87,3754557
LRCX,2023-06-30,614.15,650.23,613.69,642.86,6349110
LRCX,2023-06-23,610.81,624.48,598.42,608.76,4134488
LRCX,2023-06-16,612.66,630.72,607.25,612.65,8349038
LRCX,2023-06-09,611.57,621.2299,593.775,606.59,5332345
LRCX,2023-06-02,640.0,644.5999,604.67,613.67,6690750
LRCX,2023-05-26,584.8,633.01,559.41,628.25,7689043
LRCX,2023-05-19,530.0,600.29,529.95,588.86,8299428
LRCX,2023-05-12,530.0,533.5,512.095,527.1,4525999
LRCX,2023-05-05,523.87,531.49,507.19,529.76,5329886
LRCX,2023-04-28,515.37,524.47,493.42,524.08,6798075
LRCX,2023-04-21,489.99,536.5,482.744,517.19,9353002
LRCX,2023-04-14,486.22,513.6713,486.06,500.84,5441667
LRCX,2023-04-06,524.09,526.21,480.45,493.79,4952427
LRCX,2023-03-31,508.26,533.085,478.77,530.12,7862492
LRCX,2023-03-24,510.5,532.56,498.1041,502.06,5932161
LRCX,2023-03-17,469.07,519.9,467.025,508.36,6947577
LRCX,2023-03-10,494.76,503.8077,473.53,478.82,5474539
